happiness_classification,norm_imports,norm_exports,fear,anger,surprise,sadness,disgust,joy,anticipation,year,country
happy,3.5501922393578624,3.2302739735037207,0.06504065040650407,0.04065040650406504,0.032520325203252036,0.026422764227642278,0.02032520325203252,0.08130081300813008,0.11991869918699187,2011,Austria
happy,20.93747812433966,18.957602859862067,0.1054172767203514,0.08345534407027819,0.036603221083455345,0.06734992679355783,0.03513909224011713,0.07320644216691069,0.08052708638360176,2011,Mexico
happy,4.24670242056983,6.605374451843465,0.07429718875502007,0.060240963855421686,0.030120481927710843,0.04216867469879518,0.03413654618473896,0.07429718875502007,0.08835341365461848,2011,Algeria
not-happy,2.027789242719199,1.118127696145692,0.10091743119266056,0.07339449541284404,0.02981651376146789,0.05504587155963303,0.04357798165137615,0.06651376146788991,0.08256880733944955,2011,Sri Lanka
not-happy,11.034849853935745,8.013130426855293,0.09375,0.05,0.01875,0.03333333333333333,0.027083333333333334,0.06458333333333334,0.08958333333333333,2011,Philippines
happy,0.9437396461192771,0.6056183043822657,0.08300395256916997,0.06455862977602109,0.04743083003952569,0.043478260869565216,0.025032938076416336,0.08695652173913043,0.1067193675889328,2011,Costa Rica
happy,2.210090396272896,2.033467561365919,0.07911392405063292,0.05379746835443038,0.0189873417721519,0.05221518987341772,0.023734177215189875,0.060126582278481014,0.08386075949367089,2011,Ecuador
not-happy,106.32169445740546,70.20000979380907,0.06584362139917696,0.03909465020576132,0.026748971193415638,0.04526748971193416,0.030864197530864196,0.06172839506172839,0.0823045267489712,2011,India
happy,2.979504818669759,3.3322168738930116,0.08882907133243607,0.06460296096904442,0.024226110363391656,0.059219380888290714,0.029609690444145357,0.05114401076716016,0.07267833109017496,2011,Argentina
happy,0.48111734446237514,0.17652984479868483,0.07398273736128237,0.036991368680641186,0.01972872996300863,0.0345252774352651,0.02342786683107275,0.08138101109741061,0.09247842170160296,2011,Albania
not-happy,2.321139512819223,1.6932763933123294,0.049399198931909215,0.030707610146862484,0.04005340453938585,0.0267022696929239,0.006675567423230975,0.09479305740987984,0.1321762349799733,2011,Tunisia
not-happy,2.159871389627829,1.1059871870393614,0.08045977011494253,0.04597701149425287,0.034482758620689655,0.05747126436781609,0.017241379310344827,0.07183908045977011,0.09195402298850575,2011,Madagascar
not-happy,20.606771156804424,23.63338220829019,0.0779510022271715,0.0467706013363029,0.0200445434298441,0.0378619153674833,0.017817371937639197,0.05790645879732739,0.10022271714922049,2011,Indonesia
not-happy,2.7474202708558506,1.1632798036265342,0.05858585858585859,0.026262626262626262,0.028282828282828285,0.022222222222222223,0.01616161616161616,0.09292929292929293,0.10707070707070707,2011,Guinea
happy,22.41171292167927,21.56153881743509,0.07242990654205607,0.037383177570093455,0.0455607476635514,0.05724299065420561,0.01985981308411215,0.08060747663551401,0.09929906542056074,2011,Japan
not-happy,0.7959853088417105,0.2571438185652818,0.09090909090909091,0.07792207792207792,0.04329004329004329,0.0735930735930736,0.017316017316017316,0.0735930735930736,0.09956709956709957,2011,Rwanda
happy,2.5040504697234303,2.2665338626425617,0.06548672566371681,0.0584070796460177,0.03716814159292035,0.05663716814159292,0.03185840707964602,0.06017699115044248,0.08495575221238938,2011,Belarus
happy,4.116482309999619,2.0777306111095757,0.0741444866920152,0.045627376425855515,0.045627376425855515,0.017110266159695818,0.02091254752851711,0.0817490494296578,0.11026615969581749,2011,Ghana
happy,9.624193637787021,9.590507827844675,0.09210526315789473,0.05701754385964912,0.015350877192982455,0.05482456140350877,0.03508771929824561,0.041666666666666664,0.08771929824561403,2011,Belgium
happy,12.493234636904996,6.281039231323831,0.07029288702928871,0.04435146443514645,0.024267782426778243,0.048535564853556486,0.0200836820083682,0.09121338912133892,0.08786610878661087,2011,Pakistan
happy,16.496159130996027,13.643562564349429,0.08009153318077804,0.06407322654462243,0.043478260869565216,0.06407322654462243,0.02745995423340961,0.08237986270022883,0.11670480549199085,2011,France
happy,1.4838522837181736,0.6580127219399061,0.0985576923076923,0.055288461538461536,0.026442307692307692,0.10096153846153846,0.03125,0.0625,0.07211538461538461,2011,Dominican Republic
happy,16.293959688828437,16.765761572526408,0.07797537619699042,0.06566347469220246,0.015047879616963064,0.060191518467852256,0.03283173734610123,0.06155950752393981,0.09575923392612859,2011,Brazil
happy,0.6687454994467038,0.4530585736796644,0.06806930693069307,0.04826732673267327,0.019801980198019802,0.04455445544554455,0.02103960396039604,0.08044554455445545,0.09158415841584158,2011,Uruguay
not-happy,2.3133280621221397,2.8054630241032035,0.08907563025210084,0.0453781512605042,0.02689075630252101,0.043697478991596636,0.030252100840336135,0.07563025210084033,0.0907563025210084,2011,Zambia
happy,16.137256217408954,15.509302108115493,0.056074766355140186,0.016355140186915886,0.009345794392523364,0.014018691588785047,0.007009345794392523,0.06542056074766354,0.09345794392523364,2011,Thailand
happy,1.0939127961489676,0.66850868464579,0.062076749435665914,0.05304740406320542,0.03724604966139955,0.039503386004514675,0.024830699774266364,0.09480812641083522,0.09932279909706546,2011,Paraguay
not-happy,6.38712518466028,5.289546291511524,0.0582010582010582,0.04409171075837742,0.042328042328042326,0.03527336860670194,0.02292768959435626,0.08641975308641975,0.10934744268077601,2011,Ukraine
not-happy,1.7343983239701546,1.620105935022433,0.03800475059382423,0.026128266033254157,0.03800475059382423,0.023752969121140142,0.009501187648456057,0.0831353919239905,0.1163895486935867,2011,Cameroon
happy,0.4153494864027526,1.4145353020783547,0.06442166910688141,0.04685212298682284,0.03367496339677892,0.05124450951683748,0.03074670571010249,0.10102489019033675,0.08931185944363104,2011,Kuwait
not-happy,4.367849258537224,8.384651070099975,0.059422750424448216,0.035653650254668934,0.027164685908319185,0.035653650254668934,0.011884550084889643,0.08149405772495756,0.11035653650254669,2011,Iraq
not-happy,1.5965663989523313,0.26770811294111185,0.09935205183585313,0.038876889848812095,0.04319654427645788,0.06263498920086392,0.023758099352051837,0.07775377969762419,0.1079913606911447,2011,Haiti
happy,10.837902924661144,9.849600541407519,0.10281517747858017,0.06976744186046512,0.0208078335373317,0.05752753977968176,0.037943696450428395,0.0832313341493268,0.07466340269277846,2011,Canada
not-happy,7.193691304527251,3.428233761505566,0.039950062421972535,0.03495630461922597,0.02746566791510612,0.02746566791510612,0.017478152309612985,0.07990012484394507,0.10237203495630462,2011,Morocco
not-happy,1.8281296513824352,1.9195963835996062,0.0536231884057971,0.03188405797101449,0.021739130434782608,0.04057971014492753,0.01884057971014493,0.0927536231884058,0.10869565217391304,2011,Sudan
happy,2.191704438112473,1.3787865481140111,0.0708955223880597,0.04664179104477612,0.03731343283582089,0.03917910447761194,0.027985074626865673,0.08582089552238806,0.0914179104477612,2011,Guatemala
not-happy,7.98666292981803,7.099363164580046,0.08639308855291576,0.06911447084233262,0.02591792656587473,0.05399568034557235,0.03023758099352052,0.047516198704103674,0.0755939524838013,2011,South Africa
happy,0.3125372942883267,0.7155207786432172,0.07547169811320754,0.06079664570230608,0.03563941299790356,0.040880503144654086,0.012578616352201259,0.0859538784067086,0.11320754716981132,2011,Trinidad and Tobago
not-happy,3.8078026683496002,1.4820364975208944,0.06741573033707865,0.026217228464419477,0.033707865168539325,0.018726591760299626,0.018726591760299626,0.10112359550561797,0.10486891385767791,2011,Kenya
not-happy,2.1498511477671527,2.3460991452646502,0.10477657935285054,0.05701078582434515,0.01694915254237288,0.04930662557781202,0.04160246533127889,0.07395993836671803,0.07858243451463791,2011,Cambodia
happy,2.0830532869142027,1.9053004790852517,0.07492507492507493,0.04995004995004995,0.028971028971028972,0.04495504495504495,0.01998001998001998,0.08891108891108891,0.11288711288711288,2011,Israel
not-happy,1.8495147126248135,0.812287474785158,0.07429718875502007,0.050200803212851405,0.030120481927710843,0.04819277108433735,0.012048192771084338,0.07630522088353414,0.10040160642570281,2011,Honduras
happy,4.504897883679399,5.047262982894995,0.052742616033755275,0.027426160337552744,0.04852320675105485,0.02531645569620253,0.016877637130801686,0.08227848101265822,0.08438818565400844,2011,Singapore
not-happy,1.299839182050218,0.6924289977145424,0.11604584527220631,0.10458452722063037,0.03008595988538682,0.07020057306590258,0.04154727793696275,0.04727793696275072,0.08452722063037249,2011,El Salvador
happy,4.346854497833099,4.4926693837287335,0.07728337236533958,0.04449648711943794,0.03278688524590164,0.04449648711943794,0.0117096018735363,0.07962529274004684,0.10304449648711944,2011,Colombia
happy,3.966916956178956,4.351042399469145,0.0840630472854641,0.050788091068301226,0.02276707530647986,0.03852889667250438,0.03327495621716287,0.0840630472854641,0.0840630472854641,2011,Peru
happy,12.313134567650716,12.018645108655747,0.06779661016949153,0.0423728813559322,0.029661016949152543,0.0423728813559322,0.029661016949152543,0.0847457627118644,0.09322033898305085,2011,Italy
happy,0.9628767475439823,0.9832776175767662,0.08016877637130802,0.05063291139240506,0.035161744022503515,0.046413502109704644,0.029535864978902954,0.05907172995780591,0.11533052039381153,2011,New Zealand
not-happy,1.0832299447477707,0.24683424328001566,0.06463195691202872,0.0466786355475763,0.03411131059245961,0.03590664272890485,0.025134649910233394,0.0807899461400359,0.10771992818671454,2011,Sierra Leone
not-happy,1.0433750689447894,0.21861413579436084,0.07707509881422925,0.07312252964426877,0.017786561264822136,0.04743083003952569,0.037549407114624504,0.05731225296442688,0.08498023715415019,2011,Lebanon
happy,5.681626892831548,5.964167350399205,0.08656716417910448,0.056716417910447764,0.029850746268656716,0.05522388059701493,0.03134328358208955,0.07014925373134329,0.09402985074626866,2011,Australia
not-happy,1.1294196344129335,0.5142573443893864,0.06028368794326241,0.040780141843971635,0.026595744680851064,0.0425531914893617,0.010638297872340425,0.09042553191489362,0.14184397163120568,2011,Togo
happy,0.19961688103772998,1.0229458055878966,0.06493506493506493,0.032467532467532464,0.012987012987012988,0.05194805194805195,0.01948051948051948,0.06493506493506493,0.07792207792207792,2011,Qatar
happy,10.128485303020579,8.142717678841068,0.08707482993197278,0.07482993197278912,0.01904761904761905,0.05170068027210884,0.031292517006802724,0.0707482993197279,0.07891156462585033,2011,Spain
not-happy,0.7190412604016628,0.6321922338211166,0.061124694376528114,0.04645476772616137,0.03300733496332518,0.044009779951100246,0.02689486552567237,0.10024449877750612,0.1100244498777506,2011,Mauritania
happy,0.18874957362263503,0.09784455864106584,0.06920415224913495,0.03806228373702422,0.03806228373702422,0.0328719723183391,0.02249134948096886,0.07439446366782007,0.11418685121107267,2011,Malta
happy,0.6554838733337061,0.1725503032367107,0.06831767719897523,0.04099060631938514,0.02391118701964133,0.04355251921434671,0.024765157984628524,0.07771135781383433,0.09649871904355252,2011,Jamaica
not-happy,2.6880046674369686,2.494447372887874,0.0913978494623656,0.07526881720430108,0.02867383512544803,0.044802867383512544,0.021505376344086023,0.07526881720430108,0.07526881720430108,2011,Yemen
not-happy,1.907996023846766,0.8501073962129756,0.056451612903225805,0.0456989247311828,0.0456989247311828,0.043010752688172046,0.01747311827956989,0.08870967741935484,0.11693548387096774,2011,Senegal
not-happy,1.8484817607880841,0.299851851131963,0.05314685314685315,0.03776223776223776,0.027972027972027972,0.033566433566433566,0.025174825174825177,0.08951048951048951,0.0965034965034965,2011,Nepal
not-happy,3.5472192518885177,2.8944385251504494,0.0398406374501992,0.03386454183266932,0.027888446215139442,0.017928286852589643,0.0099601593625498,0.09163346613545817,0.1294820717131474,2011,Romania
not-happy,3.9106937097813037,0.3279161708791159,0.07478890229191798,0.04945717732207479,0.033775633293124246,0.031363088057901084,0.021712907117008445,0.08202653799758745,0.10132689987937274,2011,Benin
not-happy,0.2603433786105657,0.7167809674919938,0.045787545787545784,0.01282051282051282,0.040293040293040296,0.018315018315018316,0.01098901098901099,0.10989010989010989,0.13736263736263737,2011,Gabon
not-happy,6.366482639651345,3.2294171574881356,0.04426002766251729,0.035961272475795295,0.034578146611341634,0.030428769017980636,0.005532503457814661,0.10511756569847856,0.11756569847856155,2011,Egypt
not-happy,2.3016901297987147,0.82963512685675,0.07196029776674938,0.04714640198511166,0.03225806451612903,0.052109181141439205,0.0024813895781637717,0.08436724565756824,0.10173697270471464,2011,Uganda
happy,1.0815070959012194,0.47113613592776055,0.08810172570390554,0.06085376930063579,0.03905540417801998,0.061762034514078114,0.03178928247048138,0.07175295186194369,0.09082652134423251,2011,Nicaragua
not-happy,0.5662004039927462,2.113374236430344,0.09068627450980392,0.058823529411764705,0.04411764705882353,0.056372549019607844,0.029411764705882353,0.0857843137254902,0.11029411764705882,2011,Chad
happy,3.3459883741798317,3.6480417252138055,0.06030855539971949,0.04628330995792426,0.0364656381486676,0.04488078541374474,0.02244039270687237,0.09537166900420757,0.11079943899018233,2011,Chile
happy,1.7798781651024644,1.6455103388281265,0.055408970976253295,0.044854881266490766,0.013192612137203167,0.026385224274406333,0.023746701846965697,0.0712401055408971,0.09762532981530343,2011,Finland
happy,1.5927117154470003,0.5664456047944596,0.07718120805369127,0.050335570469798654,0.03355704697986577,0.040268456375838924,0.006711409395973154,0.09395973154362416,0.1174496644295302,2011,Jordan
happy,3.5704157602518944,3.588969419953963,0.07608695652173914,0.05615942028985507,0.019927536231884056,0.057971014492753624,0.034420289855072464,0.11413043478260869,0.09420289855072464,2011,Sweden
not-happy,230.70465755256495,240.63268623892074,0.054567022538552785,0.028469750889679714,0.03558718861209965,0.03795966785290629,0.013048635824436536,0.11150652431791222,0.11387900355871886,2011,China
not-happy,1.2792249689821558,0.45338319990708625,0.06017699115044248,0.03185840707964602,0.03008849557522124,0.024778761061946902,0.019469026548672566,0.10265486725663717,0.11150442477876106,2011,Burkina Faso
not-happy,1.7258591081022303,1.483243684202379,0.09673659673659674,0.06293706293706294,0.029137529137529136,0.055944055944055944,0.02564102564102564,0.06293706293706294,0.09090909090909091,2011,Bulgaria
happy,8.146904759961542,7.329676432487841,0.07922272047832586,0.04633781763826607,0.03736920777279522,0.04185351270553064,0.026905829596412557,0.08071748878923767,0.08370702541106129,2011,Poland
happy,0.22960795990190772,0.04499152702310373,0.07058823529411765,0.050980392156862744,0.021568627450980392,0.07450980392156863,0.023529411764705882,0.060784313725490195,0.07254901960784314,2011,Cyprus
happy,8.977857873637321,10.922753252070427,0.06300813008130081,0.042682926829268296,0.03861788617886179,0.054878048780487805,0.032520325203252036,0.09146341463414634,0.11382113821138211,2011,Malaysia
not-happy,0.7921323276611715,0.1312416864962537,0.08316831683168317,0.055445544554455446,0.023762376237623763,0.03762376237623762,0.039603960396039604,0.07326732673267326,0.08514851485148515,2011,Central African Republic
not-happy,4.036558945709575,4.379808232880827,0.05750798722044728,0.03514376996805112,0.03514376996805112,0.02875399361022364,0.009584664536741214,0.07667731629392971,0.10223642172523961,2011,Hungary
happy,2.20658770832717,1.0951709715752938,0.04895104895104895,0.038461538461538464,0.04195804195804196,0.03671328671328671,0.024475524475524476,0.0979020979020979,0.12412587412587413,2011,Greece
happy,0.25498142314499006,0.1842065076842892,0.08163265306122448,0.0641399416909621,0.029154518950437316,0.04518950437317784,0.026239067055393587,0.06268221574344024,0.1282798833819242,2011,Luxembourg
happy,0.4746011328784694,0.03286143545835383,0.06426735218508997,0.04755784061696658,0.032133676092544985,0.03598971722365039,0.019280205655526992,0.09125964010282776,0.08483290488431877,2011,Panama
not-happy,5.400593240238888,0.23700646065495226,0.09836065573770492,0.0702576112412178,0.03629976580796253,0.06323185011709602,0.03278688524590164,0.07377049180327869,0.08782201405152225,2011,Afghanistan
not-happy,0.8005041119389191,0.4469766410785214,0.06954436450839328,0.047961630695443645,0.027577937649880094,0.0407673860911271,0.025179856115107913,0.0803357314148681,0.07793764988009592,2011,Mongolia
not-happy,0.9355223871252971,0.1535067593735601,0.09455587392550144,0.05730659025787966,0.022922636103151862,0.054441260744985676,0.02865329512893983,0.07736389684813753,0.11174785100286533,2011,Burundi
not-happy,1.6187118014243436,0.5379693280184131,0.08654970760233918,0.0608187134502924,0.03274853801169591,0.06315789473684211,0.04327485380116959,0.0783625730994152,0.08187134502923976,2011,Niger
happy,0.2862238140591579,0.12083031785398923,0.09018036072144289,0.06012024048096192,0.021042084168336674,0.045090180360721446,0.023046092184368736,0.06513026052104208,0.08617234468937876,2011,Mauritius
happy,1.233940596912596,2.2539836298045155,0.07692307692307693,0.0625,0.03485576923076923,0.04807692307692308,0.030048076923076924,0.08774038461538461,0.09014423076923077,2011,Ireland
not-happy,1.9229898162405104,0.2152698889357141,0.07465277777777778,0.04513888888888889,0.022569444444444444,0.03993055555555555,0.03125,0.08680555555555555,0.08680555555555555,2011,Mali
not-happy,1.0498000224810042,0.7763140162699537,0.06925207756232687,0.01662049861495845,0.04986149584487535,0.027700831024930747,0.0110803324099723,0.09695290858725762,0.11357340720221606,2011,Malawi
not-happy,0.2723267049383796,0.720823817933132,0.04,0.021333333333333333,0.032,0.024,0.013333333333333334,0.10666666666666667,0.112,2011,Bahrain
happy,3.777781986760768,4.158128706600597,0.0405727923627685,0.03341288782816229,0.03579952267303103,0.03579952267303103,0.014319809069212411,0.09069212410501193,0.11694510739856802,2011,United Arab Emirates
happy,1.8354822130246,2.1003185018897326,0.054409005628517824,0.039399624765478425,0.043151969981238276,0.024390243902439025,0.016885553470919325,0.09380863039399624,0.1125703564727955,2011,Denmark
not-happy,2.6341752641843823,1.8902080936612184,0.06050420168067227,0.023529411764705882,0.021848739495798318,0.018487394957983194,0.0033613445378151263,0.0773109243697479,0.11596638655462185,2011,Portugal
happy,0.6257370837809407,1.247608946153542,0.05319148936170213,0.031914893617021274,0.031914893617021274,0.028368794326241134,0.02127659574468085,0.1099290780141844,0.09929078014184398,2011,Oman
happy,24.923692105206342,28.013337912668767,0.07468879668049792,0.05394190871369295,0.014522821576763486,0.03734439834024896,0.012448132780082987,0.08091286307053942,0.12033195020746888,2011,Germany
not-happy,10.135011854003565,6.46865372341715,0.09410288582183186,0.06649937264742785,0.026348808030112924,0.05144291091593475,0.03889585947302384,0.07904642409033877,0.09159347553324969,2011,Bangladesh
not-happy,7.104724013981149,3.2891094680520774,0.03314917127071823,0.02578268876611418,0.02578268876611418,0.029465930018416207,0.014732965009208104,0.10497237569060773,0.12154696132596685,2011,Mozambique
not-happy,0.0735175035878233,0.01722011668649365,0.07368421052631578,0.04035087719298246,0.04035087719298246,0.031578947368421054,0.021052631578947368,0.09649122807017543,0.10701754385964912,2011,Comoros
happy,2.251592235101143,7.807147167532563,0.06631762652705062,0.04363001745200698,0.03315881326352531,0.034904013961605584,0.012216404886561954,0.08551483420593368,0.1082024432809773,2011,Angola
not-happy,1.0134126031634934,0.1541633513106545,0.08013937282229965,0.05574912891986063,0.04529616724738676,0.05400696864111498,0.02613240418118467,0.10104529616724739,0.10801393728222997,2011,Djibouti
not-happy,2.440291217862414,1.2372797098079802,0.06100217864923747,0.06100217864923747,0.02832244008714597,0.04139433551198257,0.0392156862745098,0.07407407407407407,0.08496732026143791,2011,Zimbabwe
happy,0.5722310273951007,0.550258962925795,0.0847457627118644,0.0423728813559322,0.03898305084745763,0.03220338983050847,0.025423728813559324,0.06271186440677966,0.10508474576271186,2011,Estonia
happy,1.213043368463615,1.0607439262250469,0.05384615384615385,0.04230769230769231,0.038461538461538464,0.03076923076923077,0.007692307692307693,0.09230769230769231,0.11153846153846154,2011,Lithuania
not-happy,0.7298219169007848,0.5796600978704748,0.051111111111111114,0.028888888888888888,0.03333333333333333,0.03111111111111111,0.017777777777777778,0.057777777777777775,0.10444444444444445,2011,Latvia
not-happy,0.43393701509684807,0.13970445938056325,0.10854092526690391,0.06405693950177936,0.037366548042704624,0.03914590747330961,0.042704626334519574,0.06405693950177936,0.10142348754448399,2011,Armenia
not-happy,0.7011661584441846,1.909674697395965,0.07051282051282051,0.05555555555555555,0.029914529914529916,0.04700854700854701,0.029914529914529916,0.05555555555555555,0.0876068376068376,2011,Azerbaijan
happy,2.0670428574486266,1.089198806998567,0.043333333333333335,0.02,0.03,0.023333333333333334,0.02,0.07,0.08666666666666667,2011,Uzbekistan
not-happy,1.9225812334264345,0.40054350989117404,0.08728179551122195,0.05486284289276808,0.022443890274314215,0.04738154613466334,0.029925187032418952,0.06234413965087282,0.06982543640897755,2011,Tajikistan
happy,1.057225021571376,1.0337782725098976,0.021505376344086023,0.008602150537634409,0.04086021505376344,0.015053763440860216,0.002150537634408602,0.1010752688172043,0.12903225806451613,2011,Slovenia
happy,0.9641036707357852,3.6648747448475545,0.05486284289276808,0.0399002493765586,0.02743142144638404,0.02493765586034913,0.034912718204488775,0.07231920199501247,0.08977556109725686,2011,Kazakhstan
not-happy,0.6695140552106935,0.20766861879718,0.12174817898022892,0.07284079084287201,0.04266389177939646,0.06555671175858481,0.03329864724245578,0.08012486992715921,0.08220603537981269,2011,Georgia
not-happy,2.094339686866302,0.2604585440304995,0.07263922518159806,0.03389830508474576,0.04600484261501211,0.026634382566585957,0.014527845036319613,0.09685230024213075,0.12106537530266344,2011,Kyrgyzstan
not-happy,0.7698934491454104,0.3868942188663362,0.047987616099071206,0.02631578947368421,0.021671826625386997,0.029411764705882353,0.01393188854489164,0.07120743034055728,0.11919504643962849,2011,Bosnia and Herzegovina
happy,0.9210698827188469,0.5424973195776461,0.06157965194109773,0.03614457831325301,0.028112449799196786,0.03346720214190094,0.029451137884872823,0.06961178045515395,0.1111111111111111,2011,Croatia
happy,2.9807273354770745,2.8680984653798065,0.060669456066945605,0.0502092050209205,0.03138075313807531,0.0502092050209205,0.03138075313807531,0.0794979079497908,0.07531380753138076,2011,Slovakia
happy,0.8257240252606978,0.8266303010418569,0.03211009174311927,0.022935779816513763,0.034403669724770644,0.016055045871559634,0.0045871559633027525,0.09403669724770643,0.11467889908256881,2011,Turkmenistan
happy,0.14658828664484766,0.03649637694179725,0.0535405872193437,0.031088082901554404,0.025906735751295335,0.018998272884283247,0.017271157167530225,0.07944732297063903,0.09499136442141623,2011,Montenegro
happy,3.3007022952434997,3.0253649601779666,0.07649253731343283,0.048507462686567165,0.03917910447761194,0.04291044776119403,0.027985074626865673,0.0914179104477612,0.10634328358208955,2012,Austria
happy,21.648255899739848,19.681205705279872,0.09720457433290978,0.07687420584498093,0.040025412960609914,0.04891994917407878,0.03176620076238882,0.07878017789072427,0.09212198221092757,2012,Mexico
happy,4.471860011022921,6.378362379154519,0.06941838649155722,0.05628517823639775,0.020637898686679174,0.0450281425891182,0.03564727954971857,0.07129455909943715,0.0900562851782364,2012,Algeria
not-happy,1.4330937423478691,0.9123930721767702,0.09893048128342247,0.07620320855614973,0.02540106951871658,0.05213903743315508,0.04946524064171123,0.08288770053475936,0.07887700534759358,2012,Sri Lanka
not-happy,10.778689229777157,8.255074429840692,0.0874074074074074,0.04,0.028148148148148148,0.02962962962962963,0.02074074074074074,0.07407407407407407,0.09481481481481481,2012,Philippines
happy,0.986643998143158,0.6433116128366361,0.09162717219589257,0.06635071090047394,0.037914691943127965,0.037914691943127965,0.020537124802527645,0.07424960505529225,0.11058451816745656,2012,Costa Rica
happy,2.20554856419023,2.070708020191064,0.07338551859099804,0.06164383561643835,0.02446183953033268,0.040117416829745595,0.029354207436399216,0.060665362035225046,0.08414872798434442,2012,Ecuador
not-happy,107.7389879689491,65.30537055861186,0.07368421052631578,0.054385964912280704,0.02982456140350877,0.03684210526315789,0.03859649122807018,0.07719298245614035,0.09298245614035087,2012,India
happy,2.840698682593657,3.2584841672431,0.07453416149068323,0.061076604554865424,0.032091097308488616,0.07556935817805382,0.038302277432712216,0.059006211180124224,0.09937888198757763,2012,Argentina
happy,0.43499033980102647,0.17532631333738297,0.06512301013024602,0.05065123010130246,0.03328509406657019,0.04630969609261939,0.0361794500723589,0.08104196816208394,0.11722141823444283,2012,Albania
happy,1.4085397014659968,2.5975788698925224,0.07371007371007371,0.05405405405405406,0.03194103194103194,0.04914004914004914,0.0171990171990172,0.085995085995086,0.09090909090909091,2012,Norway
not-happy,2.303523742547999,1.5628835537156165,0.12454873646209386,0.11010830324909747,0.03429602888086643,0.07220216606498195,0.04512635379061372,0.06498194945848375,0.10649819494584838,2012,Tunisia
not-happy,2.311531460121564,1.0538021176468368,0.08791208791208792,0.04395604395604396,0.026373626373626374,0.05054945054945055,0.026373626373626374,0.08131868131868132,0.1010989010989011,2012,Madagascar
happy,21.26165484367146,21.07757430284856,0.07279029462738301,0.058925476603119586,0.02079722703639515,0.043327556325823226,0.024263431542461005,0.10571923743500866,0.11785095320623917,2012,Indonesia
not-happy,2.959859596218331,0.9436027001788899,0.06423982869379015,0.019271948608137045,0.027837259100642397,0.02569593147751606,0.019271948608137045,0.09421841541755889,0.12419700214132762,2012,Guinea
happy,22.87378146519506,20.6170515087893,0.07934508816120907,0.05163727959697733,0.03904282115869018,0.028967254408060455,0.017632241813602016,0.061712846347607056,0.09949622166246852,2012,Japan
not-happy,0.8350065819530718,0.23370989485253177,0.12167300380228137,0.07604562737642585,0.03802281368821293,0.07224334600760456,0.034220532319391636,0.060836501901140684,0.09125475285171103,2012,Rwanda
happy,2.493323848884972,2.4730754040638177,0.09846827133479212,0.061269146608315096,0.028446389496717725,0.06783369803063458,0.024070021881838075,0.045951859956236324,0.05908096280087528,2012,Belarus
not-happy,4.718229227990158,1.8044222797611125,0.08405797101449275,0.06376811594202898,0.04057971014492753,0.06086956521739131,0.036231884057971016,0.1,0.09710144927536232,2012,Ghana
happy,9.042828035294615,8.949113671591086,0.0843806104129264,0.05206463195691203,0.03231597845601436,0.05745062836624776,0.03231597845601436,0.08617594254937164,0.09874326750448834,2012,Belgium
not-happy,12.588968933249857,6.139343743379461,0.0799347471451876,0.057096247960848286,0.01957585644371941,0.053833605220228384,0.03915171288743882,0.0799347471451876,0.09624796084828711,2012,Pakistan
happy,15.45175235052174,13.012538099103834,0.11526479750778816,0.09501557632398754,0.03894080996884735,0.059190031152647975,0.04205607476635514,0.045171339563862926,0.09034267912772585,2012,France
not-happy,1.490973346691823,0.6928918474595954,0.0723781388478582,0.05760709010339734,0.0310192023633678,0.0915805022156573,0.056129985228951254,0.08124076809453472,0.09896602658788774,2012,Dominican Republic
happy,15.910008882573328,15.697385103269182,0.09686221009549795,0.07366984993178717,0.03274215552523874,0.05593451568894952,0.04365620736698499,0.06821282401091405,0.08731241473396999,2012,Brazil
happy,0.6321288320131493,1.5903841506258625,0.08709016393442623,0.07684426229508197,0.031762295081967214,0.06352459016393443,0.0389344262295082,0.07274590163934426,0.08299180327868852,2012,Libya
happy,0.7134087548590778,0.47058416586471596,0.07995226730310262,0.045346062052505964,0.025059665871121718,0.03699284009546539,0.026252983293556086,0.07995226730310262,0.07875894988066826,2012,Uruguay
not-happy,2.682373774491145,2.8558962564880215,0.07838983050847458,0.05508474576271186,0.029661016949152543,0.046610169491525424,0.02754237288135593,0.0847457627118644,0.12076271186440678,2012,Zambia
happy,0.0985127895789418,0.10453399887049339,0.07102272727272728,0.05965909090909091,0.028409090909090908,0.06818181818181818,0.028409090909090908,0.06818181818181818,0.10227272727272728,2012,Iceland
happy,16.56242866063079,15.05334523238421,0.06716417910447761,0.03482587064676617,0.017412935323383085,0.03731343283582089,0.007462686567164179,0.0945273631840796,0.10696517412935323,2012,Thailand
happy,1.0400413760219134,0.6391453791813902,0.07246376811594203,0.04492753623188406,0.036231884057971016,0.034782608695652174,0.02753623188405797,0.07971014492753623,0.08840579710144927,2012,Paraguay
not-happy,6.519638528110155,5.299142135192287,0.06782608695652174,0.043478260869565216,0.03130434782608696,0.03826086956521739,0.020869565217391306,0.057391304347826085,0.08521739130434783,2012,Ukraine
not-happy,1.8624151444100865,1.6277669262843228,0.07066381156316917,0.032119914346895075,0.042826552462526764,0.06638115631691649,0.034261241970021415,0.08565310492505353,0.10706638115631692,2012,Cameroon
happy,0.4330779712149092,1.7093872784982709,0.059722222222222225,0.04722222222222222,0.02638888888888889,0.059722222222222225,0.02638888888888889,0.08333333333333333,0.10833333333333334,2012,Kuwait
